runtime,rating_G,rating_NR,rating_PG,rating_PG13,rating_R,rating_NC17,genre_action,genre_animation,genre_foreign,genre_classics,genre_comedy,genre_documentary,genre_drama,genre_horror,genre_family,genre_mystery,genre_romance,genre_fantasy,director_score,writer_score,actor_score,studio_score,in_theater,theater_spring,theater_summer,theater_fall,theater_winter,theater_year,is_wide
80,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67.0,67.0,66.1,0,1,1,0,0,0,1987.0,1.0
107,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.0,87.0,78.4,0,1,0,0,1,0,2017.0,0.0
88,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,12.0,39.5,34.6,2,1,0,0,0,1,2005.0,1.0
96,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,57.0,57.0,47.5,1,1,0,0,0,1,2013.0,0.0
82,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.0,63.0,67.0,1,0,0,0,0,0,,
90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,80.0,71.15,1,1,0,0,1,0,2010.0,0.0
89,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,83.0,83.0,36.8,0,1,1,0,0,0,1991.0,1.0
99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,82.0,54.5,83.75,0,1,0,0,1,0,2018.0,0.0
87,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.5,26.0,46.5,3,1,0,1,0,0,2011.0,0.0
96,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,17.5,10.0,60.5,0,1,0,0,0,1,2018.0,0.0
93,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,17.0,17.0,29.55,0,1,0,0,1,0,1991.0,1.0
116,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,71.0,87.0,62.7,2,1,1,0,0,0,2014.0,0.0
95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,45.0,24.0,42.9,0,1,0,0,0,1,2007.0,1.0
115,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,74.0,88.0,70.5,3,1,0,0,0,1,2018.0,1.0
84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33.0,33.0,38.0,0,1,0,0,0,1,2017.0,0.0
103,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,98.0,92.0,86.0,0,1,1,0,0,0,1943.0,1.0
107,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100.0,100.0,64.0,0,1,0,0,0,1,1939.0,1.0
88,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,75.0,75.0,74.9,0,1,0,0,1,0,1980.0,1.0
106,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,56.5,56.5,34.1,2,1,0,1,0,0,2009.0,1.0
105,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,71.0,65.5,52.6,0,1,1,0,0,0,1990.0,1.0
84,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,60.0,60.0,49.1,3,1,0,0,0,1,2001.0,1.0
106,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63.0,63.0,62.05,2,1,0,0,1,0,2008.0,1.0
93,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,75.0,37.0,50.85,3,1,0,0,0,1,2007.0,1.0
94,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,70.0,70.0,63.25,2,1,1,0,0,0,2005.0,0.0
120,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,84.0,84.0,72.5,1,1,0,0,1,0,2016.0,0.0
87,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,29.0,49.5,38.95,0,1,1,0,0,0,1986.0,1.0
77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,71.0,45.0,59.4,0,1,0,0,0,1,2004.0,1.0
90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,66.0,57.0,63.85,1,1,1,0,0,0,2016.0,1.0
119,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,73.0,89.0,82.2,0,1,0,0,0,1,1961.0,1.0
102,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,44.0,44.0,54.9,1,1,1,0,0,0,2005.0,1.0
96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,73.0,63.0,0.0,1,1,0,0,1,0,2014.0,0.0
121,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,55.5,86.0,70.7,2,1,0,1,0,0,2008.0,1.0
122,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,63.0,42.0,49.5,0,1,1,0,0,0,1996.0,1.0
106,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,85.0,85.0,63.85,2,1,0,0,0,1,2000.0,1.0
90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.0,63.0,0.0,1,1,0,1,0,0,2011.0,1.0
120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.0,31.0,56.25,0,1,0,1,0,0,2016.0,0.0
88,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,50.0,52.0,50.5,0,1,1,0,0,0,1993.0,1.0
106,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.5,63.0,52.9,2,1,0,0,0,1,2010.0,1.0
113,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,89.0,89.0,78.5,0,1,1,0,0,0,1980.0,1.0
103,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,54.0,83.0,61.35,1,1,1,0,0,0,2017.0,1.0
92,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,83.0,83.0,65.4,2,1,0,0,1,0,2013.0,0.0
97,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65.0,45.0,43.3,0,1,0,1,0,0,1997.0,1.0
91,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,94.0,94.0,87.4,2,1,0,0,1,0,2005.0,1.0
100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56.5,83.0,61.2,2,1,0,0,0,1,2018.0,0.0
103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,80.0,54.0,3,1,0,0,0,1,2008.0,1.0
116,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,61.5,61.5,38.8,0,0,0,0,0,0,,
91,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,80.0,61.0,73.6,0,1,1,0,0,0,1954.0,1.0
47,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,100.0,63.0,70.25,1,1,1,0,0,0,2007.0,1.0
98,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,82.0,82.0,79.2,0,1,0,1,0,0,1990.0,1.0
96,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80.0,80.0,63.3,0,1,0,1,0,0,2010.0,1.0
94,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,70.5,70.5,49.95,1,1,0,1,0,0,2003.0,1.0
114,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,84.0,75.0,74.0,0,1,0,0,0,1,1956.0,1.0
109,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,56.5,56.5,57.6,2,1,0,1,0,0,2005.0,1.0
94,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.0,14.0,14.0,0,0,0,0,0,0,,
93,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16.0,63.0,26.0,0,1,0,1,0,0,1994.0,1.0
113,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,50.0,78.0,57.5,0,1,0,0,0,1,1976.0,1.0
93,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,76.0,76.0,60.1,1,1,1,0,0,0,2010.0,0.0
84,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,50.0,74.0,60.65,2,1,0,0,1,0,2006.0,1.0
63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89.5,89.5,74.35,0,1,0,0,0,1,2005.0,1.0
97,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,38.0,38.0,31.7,0,1,1,0,0,0,1995.0,1.0
149,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,92.0,92.0,81.9,3,1,0,0,0,1,2014.0,1.0
95,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,82.0,82.0,93.55,0,1,0,1,0,0,1967.0,0.0
96,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.0,90.0,67.6,2,1,0,1,0,0,2014.0,0.0
104,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,46.0,46.0,83.1,0,1,0,0,0,1,1991.0,1.0
157,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,83.0,83.0,63.7,2,1,0,0,1,0,2005.0,0.0
116,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,57.5,57.5,43.95,2,1,0,1,0,0,2018.0,1.0
126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,83.0,67.5,63.05,2,1,0,0,1,0,2011.0,1.0
81,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,45.0,36.0,60.3,0,0,0,0,0,0,,
104,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96.0,63.0,86.0,1,1,0,0,1,0,2013.0,0.0
80,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.5,80.5,82.8,0,1,1,0,0,0,2016.0,0.0
119,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,91.5,91.5,84.3,2,1,1,0,0,0,2010.0,1.0
105,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,78.0,78.0,68.65,0,1,0,1,0,0,2011.0,0.0
85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.0,83.0,82.0,1,1,1,0,0,0,2011.0,0.0
131,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,90.0,75.5,1,1,0,0,1,0,2012.0,0.0
110,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,62.0,28.0,56.35,2,1,0,0,1,0,2008.0,1.0
103,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96.0,63.0,62.6,1,1,0,0,1,0,2011.0,0.0
90,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,68.0,71.0,60.7,0,1,0,0,1,0,1995.0,1.0
95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.0,75.0,59.5,1,1,0,0,0,1,2012.0,0.0
115,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,87.0,87.0,71.25,0,1,0,1,0,0,1981.0,1.0
102,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,25.0,25.0,11.2,1,1,1,0,0,0,2014.0,0.0
81,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31.0,0.0,47.0,0,1,0,0,1,0,1999.0,1.0
94,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.0,37.5,51.75,0,1,1,0,0,0,1996.0,1.0
108,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,80.5,83.0,82.1,3,1,0,1,0,0,2010.0,1.0
93,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,50.0,50.0,44.1,1,1,0,0,1,0,2011.0,0.0
100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,45.0,45.0,76.3,3,1,1,0,0,0,2014.0,0.0
91,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,50.0,63.0,59.85,3,1,0,1,0,0,2002.0,0.0
95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.0,51.5,35.95,0,1,1,0,0,0,1995.0,1.0
116,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,70.0,53.0,59.2,2,1,0,0,0,1,2016.0,1.0
90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,21.5,28.0,39.5,0,1,1,0,0,0,1996.0,1.0
99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,44.0,44.0,57.7,0,1,0,1,0,0,1991.0,1.0
88,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,88.0,83.0,91.45,0,1,0,0,1,0,1927.0,1.0
71,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100.0,100.0,0.0,2,1,0,0,1,0,2015.0,0.0
94,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,70.5,70.5,37.0,2,1,1,0,0,0,2006.0,1.0
90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.0,66.0,56.1,0,1,0,0,0,1,2015.0,1.0
84,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,18.5,40.7,0,1,1,0,0,0,2000.0,1.0
101,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,80.0,91.0,89.75,0,1,0,0,1,0,1937.0,1.0
110,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,42.5,42.5,53.6,1,1,1,0,0,0,2010.0,1.0
102,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,54.0,54.0,57.35,3,1,0,0,0,1,2011.0,0.0
68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,88.5,63.0,54.95,2,1,0,0,0,1,2010.0,1.0
114,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,92.0,72.0,86.95,0,1,0,0,1,0,1957.0,1.0
113,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,57.0,57.0,55.85,2,1,0,0,1,0,2003.0,1.0
90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,61.5,61.5,53.95,2,1,0,0,1,0,2014.0,0.0
85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,47.0,63.0,46.5,0,1,0,1,0,0,2004.0,1.0
98,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,63.5,63.5,47.7,1,1,0,0,1,0,2006.0,1.0
98,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,74.0,76.5,62.0,1,1,0,1,0,0,2008.0,0.0
94,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,39.5,39.5,64.55,0,1,0,1,0,0,1985.0,1.0
90,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,36.0,36.0,57.05,2,1,0,0,0,1,2011.0,0.0
119,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,46.5,31.0,43.6,2,1,0,0,1,0,2003.0,1.0
90,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,38.0,41.0,53.0,3,1,0,0,0,1,2014.0,1.0
90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,32.0,32.0,34.3,1,1,0,1,0,0,2006.0,1.0
101,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.0,52.0,46.05,3,1,0,1,0,0,2004.0,1.0
91,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,54.5,49.5,47.3,0,1,0,0,1,0,1986.0,1.0
96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66.0,63.0,75.1,1,1,0,1,0,0,2008.0,1.0
110,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,71.5,68.0,48.7,0,1,0,0,0,1,1986.0,1.0
148,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.0,77.5,48.4,3,1,0,0,1,0,2004.0,1.0
60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100.0,63.0,97.0,2,1,0,0,0,1,2013.0,0.0
111,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,37.0,37.0,45.05,0,1,0,1,0,0,1994.0,1.0
126,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,71.0,71.0,54.7,2,1,1,0,0,0,2010.0,1.0
103,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,81.0,73.0,70.8,0,1,0,0,0,1,1972.0,1.0
96,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.0,77.0,77.0,1,1,0,0,0,1,2011.0,0.0
119,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,90.0,74.0,62.25,0,1,0,1,0,0,1995.0,1.0
102,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,46.5,46.5,42.35,0,1,0,0,1,0,1997.0,1.0
99,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.0,0.0,42.5,2,1,0,0,1,0,2012.0,0.0
110,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,79.0,78.0,71.6,0,1,0,0,0,1,1984.0,1.0
102,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,70.0,82.5,73.75,3,1,1,0,0,0,2009.0,1.0
85,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66.0,63.0,0.0,0,1,0,1,0,0,1991.0,1.0
89,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,97.0,63.0,99.5,0,1,0,0,0,1,1954.0,1.0
80,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,87.5,63.0,86.0,3,1,0,1,0,0,2015.0,0.0
98,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,31.0,63.0,0.0,0,1,0,0,1,0,1991.0,1.0
142,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36.0,60.0,63.8,0,1,0,0,0,1,1995.0,1.0
145,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,38.0,38.0,67.55,0,1,0,0,0,1,1969.0,1.0
88,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.0,72.0,72.0,3,1,1,0,0,0,2013.0,0.0
90,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,65.0,77.0,59.7,0,1,1,0,0,0,1974.0,1.0
95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,51.0,56.5,2,1,1,0,0,0,2012.0,1.0
114,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,53.5,73.5,57.65,0,1,0,0,0,1,1998.0,1.0
112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,73.0,54.5,66.3,3,1,0,0,1,0,2014.0,0.0
96,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,50.0,0.0,54.35,0,1,0,0,1,0,2006.0,1.0
110,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,22.5,22.0,56.1,2,1,0,0,0,1,2008.0,1.0
86,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81.5,70.0,71.3,0,1,1,0,0,0,2010.0,1.0
102,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,79.0,79.0,76.35,2,1,0,0,1,0,2010.0,0.0
128,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.0,90.5,67.5,0,1,0,1,0,0,1964.0,1.0
124,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,86.0,44.0,62.55,0,1,1,0,0,0,2016.0,0.0
83,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73.0,63.0,74.5,0,1,0,0,1,0,2008.0,1.0
110,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,91.5,95.0,83.6,0,1,0,0,1,0,1939.0,1.0
106,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65.0,66.0,72.2,2,1,0,0,1,0,2013.0,0.0
155,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.0,89.0,66.85,0,1,0,0,0,1,1976.0,1.0
75,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,100.0,100.0,100.0,0,1,0,0,0,1,1930.0,1.0
99,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.0,60.0,34.0,3,1,0,0,0,1,2004.0,1.0
110,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,80.0,60.0,56.2,0,1,0,0,0,1,1992.0,1.0
100,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22.0,40.0,31.0,3,1,0,0,1,0,2005.0,1.0
126,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65.0,65.0,62.5,0,1,0,0,1,0,1990.0,1.0
116,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,66.0,66.0,61.0,3,1,0,1,0,0,2013.0,1.0
105,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,30.0,30.0,57.6,0,1,0,0,0,1,2005.0,0.0
106,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,68.0,57.0,64.5,3,1,1,0,0,0,2006.0,0.0
44,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,83.0,90.5,57.0,1,1,1,0,0,0,1998.0,1.0
112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,88.5,88.5,50.05,0,1,0,0,1,0,1999.0,1.0
108,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,73.0,73.0,53.85,0,1,1,0,0,0,2018.0,0.0
92,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,59.0,59.0,34.4,2,1,0,0,1,0,2013.0,0.0
125,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,95.0,90.0,87.8,0,1,0,1,0,0,1957.0,1.0
89,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33.0,0.0,13.25,2,1,0,1,0,0,2008.0,1.0
83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,97.0,63.0,98.0,2,1,0,0,1,0,2010.0,0.0
110,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,45.5,45.5,61.7,0,1,0,0,0,1,1994.0,1.0
96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,57.0,57.0,43.45,2,0,0,0,0,0,,
132,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,77.0,74.0,60.6,3,1,0,0,1,0,2016.0,1.0
94,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,82.5,85.5,63.9,3,1,0,1,0,0,2006.0,0.0
90,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80.0,83.0,81.6,0,1,0,0,0,1,1945.0,1.0
88,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,65.5,74.0,61.0,1,1,1,0,0,0,2011.0,1.0
104,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.0,81.0,69.55,2,1,1,0,0,0,2017.0,0.0
150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,63.0,39.0,63.6,0,1,0,1,0,0,1997.0,1.0
85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90.0,90.0,63.9,1,1,1,0,0,0,2005.0,1.0
135,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,68.0,68.0,61.45,3,1,0,0,1,0,2003.0,1.0
94,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,29.0,29.0,47.6,0,1,0,0,1,0,2000.0,0.0
90,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,32.0,32.0,44.3,2,1,0,1,0,0,2008.0,1.0
94,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58.5,58.5,61.8,3,1,0,0,1,0,2005.0,1.0
85,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,89.0,63.0,0.0,2,1,0,0,1,0,2004.0,0.0
94,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,88.5,21.0,21.2,0,1,0,0,0,1,1998.0,1.0
87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,69.0,67.0,63.5,3,1,0,0,0,1,2001.0,1.0
94,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,80.0,80.0,41.0,2,1,0,0,0,1,2003.0,1.0
119,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,37.5,41.0,47.25,2,1,1,0,0,0,2015.0,1.0
93,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,63.0,16.5,43.0,0,1,1,0,0,0,2018.0,0.0
101,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,73.0,73.0,68.45,0,1,0,1,0,0,2016.0,0.0
98,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,43.0,40.0,56.3,0,1,1,0,0,0,1990.0,1.0
95,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,91.0,63.0,100.0,1,1,1,0,0,0,2010.0,1.0
99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.0,84.0,53.65,3,1,0,0,0,1,2015.0,1.0
105,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,23.5,63.0,45.1,2,1,0,1,0,0,2002.0,1.0
94,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,60.5,82.0,57.4,0,1,0,0,1,0,2000.0,1.0
107,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,86.5,65.0,52.0,3,1,1,0,0,0,2015.0,0.0
90,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,71.0,70.0,57.55,2,1,0,0,0,1,2007.0,1.0
88,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,58.0,58.0,51.95,2,1,0,1,0,0,2007.0,1.0
76,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,75.0,92.0,92.0,2,1,0,0,0,1,2013.0,0.0
88,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,86.0,86.0,61.6,3,1,1,0,0,0,2006.0,1.0
84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,50.0,51.8,2,1,1,0,0,0,2012.0,0.0
90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66.0,92.0,0.0,0,0,0,0,0,0,,
102,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,73.0,75.0,66.4,0,1,0,0,0,1,1976.0,1.0
60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66.0,63.0,86.0,0,0,0,0,0,0,,
