name,critic_score,audience_score,Y,runtime,rating_G,rating_NR,rating_PG,rating_PG13,rating_R,rating_NC17,genre_action,genre_animation,genre_foreign,genre_classics,genre_comedy,genre_documentary,genre_drama,genre_horror,genre_family,genre_mystery,genre_romance,genre_fantasy,director_score,writer_score,actor_score,studio_score,in_theater,theater_spring,theater_summer,theater_fall,theater_winter,theater_year,is_wide
Strange Wilderness (2008),2%,34%,0,87,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,20,52.7,2,1,0,0,0,1,2008,1
Three Idiots2009,100%,92%,1,170,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,75,75,75.15,1,1,0,0,0,1,2009,1
Babies2010,68%,61%,1,79,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62.5,62.5,68,3,1,1,0,0,0,2010,1
Bride and Prejudice2005,64%,70%,0,110,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,68,68,54.75,3,1,0,0,0,1,2005,0
The Rules of Attraction2002,43%,71%,0,110,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,36,36,37.75,2,1,0,0,1,0,2002,1
Legends of Oz: Dorothy's Return (2014),16%,68%,0,91,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,33,24.85,1,1,1,0,0,0,2014,1
The Savages2007,89%,74%,1,114,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,81,81,62.6,2,1,0,0,1,0,2007,1
Millions (2005),88%,78%,1,97,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,82,78.5,80.65,2,1,1,0,0,0,2005,0
Same Kind of Different As Me,33%,87%,0,119,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,33,54.1,1,1,0,0,1,0,2017,1
Waiting for Superman2010,89%,84%,1,103,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79,79,82.1,2,1,0,0,1,0,2010,0
Hyde Park on Hudson2012,38%,31%,1,95,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,80.5,46.5,60.95,3,1,0,0,0,1,2012,0
Brideshead Revisited2008,62%,52%,1,133,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68,69.5,67.1,3,1,0,1,0,0,2008,1
It's Kind of a Funny Story2010,59%,66%,0,101,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,90,59,53.45,3,1,0,0,1,0,2010,0
The Rocker2008,40%,46%,0,102,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,59,51,26.2,1,1,0,1,0,0,2008,1
The Big Bounce2004,16%,23%,0,89,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,80,25,42.65,3,1,0,0,0,1,2004,1
Southside With You,91%,72%,1,84,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,91,91,53.1,1,1,0,1,0,0,2016,1
The Grandmaster2013,78%,58%,1,130,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,79,79,63.4,2,1,0,1,0,0,2013,0
Teacher's Pet (2004),76%,47%,1,73,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,76,76,48.75,2,1,0,0,0,1,2004,1
Post Grad2009,8%,27%,0,88,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,51.5,52.1,2,1,0,1,0,0,2009,1
The Jacket2005,44%,73%,0,102,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,44,44,54.9,1,1,1,0,0,0,2005,1
The Forsaken2001,7%,40%,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9.5,9.5,41.3,2,1,1,0,0,0,2001,1
Mambo Italiano2003,32%,66%,0,88,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,66,27.5,45.3,1,1,0,0,1,0,2003,0
A Very Long Engagement (2004),78%,85%,0,133,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,78.5,78,73,3,1,0,0,1,0,2004,1
Winter's Bone2010,94%,75%,1,99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,97,97,65.45,2,1,0,1,0,0,2010,1
Beyond the Sea (2004),42%,64%,0,118,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57.5,57.5,52.05,2,1,0,0,0,1,2004,0
Inherent Vice,73%,52%,1,148,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,83,83,62.8,3,1,0,0,0,1,2015,1
The Young Black Stallion2003,45%,68%,0,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,47.5,63,45,2,1,0,0,0,1,2003,1
Chasing Papi2003,14%,40%,0,80,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,14,22.5,3,1,1,0,0,0,2003,1
Deuces Wild2002,3%,51%,0,97,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,24.5,3,47.9,2,1,1,0,0,0,2002,1
Ne le Dis  Personne (Tell No One)2006,94%,87%,1,126,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,60,60,75.6,2,1,0,0,1,0,2006,1
Coco Before Chanel2009,63%,57%,1,110,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,70,72.45,3,1,0,0,1,0,2009,1
The Sessions2012,91%,80%,1,95,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,49,49,59.4,2,1,0,0,1,0,2012,0
American Splendor2003,94%,86%,1,100,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,42,84.5,61.05,2,1,0,1,0,0,2003,1
Grandma's Boy2006,16%,85%,0,136,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16,21,30,3,1,0,0,0,1,2006,1
The Last Legion (2007),16%,34%,0,101,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,28,73,59.25,2,1,0,1,0,0,2007,1
Run Fatboy Run2007,46%,64%,0,102,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,35.5,62.7,2,1,0,0,1,0,2007,1
Bernie2012,89%,72%,1,104,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85.5,85.5,62.9,2,1,1,0,0,0,2012,0
Casa de mi padre2012,40%,35%,1,84,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,40,30,57.1,2,1,1,0,0,0,2012,0
Feel the Noise2007,12%,42%,0,89,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,12,29.6,1,1,0,0,1,0,2007,1
I Give It a Year2013,53%,38%,1,97,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,56,56,58.75,3,1,0,1,0,0,2013,0
Basic Instinct 22006,6%,26%,0,117,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,66.5,45.5,48.7,3,1,1,0,0,0,2006,1
Meet The Mormons2014,18%,89%,0,78,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,39,18,1,1,0,0,1,0,2014,0
Pulling Strings2013,58%,71%,0,110,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,43,75,44.65,2,1,0,0,1,0,2013,0
The Perfect Holiday2007,16%,52%,0,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10.5,10.5,39.7,1,1,0,0,0,1,2007,1
Chasing Mavericks2012,32%,70%,0,116,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,36,37.4,3,1,0,0,1,0,2012,1
State and Main2000,86%,70%,1,105,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,74,74,58.1,2,1,0,0,0,1,2000,1
Beginners2011,84%,77%,1,104,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,77.5,77.5,59.6,3,1,0,1,0,0,2011,0
Paper Planes (2015),83%,63%,1,96,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,82,59,56.5,0,0,0,0,0,0,NA,NA
All Saints,94%,73%,1,108,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,94,46.6,1,1,0,1,0,0,2017,1
A Dangerous Method2011,77%,50%,1,99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,72,50.5,61.2,3,1,0,0,1,0,2011,0
Blackhat,33%,24%,1,133,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,69,33,68.55,2,1,0,0,0,1,2015,1
Real Women Have Curves2002,84%,74%,1,93,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,84,84,69.2,2,1,0,0,1,0,2002,0
For Greater Glory2012,21%,77%,0,143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,21,19,52.2,2,1,0,1,0,0,2012,0
Luther2003,45%,74%,0,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,45,56.65,1,1,0,0,1,0,2003,0
RocknRolla2008,59%,71%,0,114,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,59.5,59.5,46.15,1,1,0,0,1,0,2008,1
The Warrior's Way2010,28%,47%,0,100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,28,28,54.4,1,1,0,0,0,1,2010,1
20th Century Women,89%,73%,1,118,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,77.5,77.5,63.35,2,1,0,0,0,1,2017,1
Gigli2003,6%,12%,0,121,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,78,78,45.15,3,1,0,1,0,0,2003,1
Paris Can Wait (Bonjour Anne),45%,39%,1,92,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,94.5,94.5,49,3,1,1,0,0,0,2017,0
Mongol2008,86%,76%,1,121,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,55.5,86,70.7,2,1,0,1,0,0,2008,1
Friends With Kids2012,68%,49%,1,107,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,68,68,63.35,2,1,1,0,0,0,2012,0
The Clearing2004,43%,32%,1,95,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,50.5,50.5,70.05,2,1,0,1,0,0,2004,1
Underclassman (2005),6%,34%,0,94,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,31,6,34.4,3,1,0,0,1,0,2005,1
Cesar Chavez (2014),38%,60%,0,101,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,64.5,57.75,2,1,1,0,0,0,2014,0
The Pirate Fairy2014,80%,70%,1,78,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,58,71,57.1,1,1,0,0,0,1,2014,1
Never Die Alone (2004),26%,61%,0,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,38,83,34.7,2,1,1,0,0,0,2004,1
Let's Go to Prison2006,12%,48%,0,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,60,34,38.9,3,1,0,0,1,0,2006,1
The Song2014,31%,82%,0,112,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,31,37.3,1,1,0,0,1,0,2014,0
Who's Your Caddy?2007,6%,58%,0,92,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.5,8,31.85,2,1,0,1,0,0,2007,1
The Bling Ring2013,60%,33%,1,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,70,70,69.3,2,1,0,1,0,0,2013,1
For Your Consideration2006,51%,43%,1,86,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,67,62.4,2,1,0,0,1,0,2006,1
Little Accidents,55%,29%,1,105,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71.5,71.5,56.5,1,1,0,0,0,1,2015,0
The Crime of Padre Amaro2002,61%,74%,0,120,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,70.5,61,64.15,2,1,0,0,1,0,2002,0
Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),48%,68%,0,86,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,48,48,44.85,2,1,1,0,0,0,2007,1
The Florida Project,96%,79%,1,115,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,96,92,81,2,1,0,0,1,0,2017,0
Iris (2001),79%,73%,1,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,81,50,67.6,3,1,0,0,0,1,2001,0
The Guard2011,95%,81%,1,96,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,74,74,64.25,3,1,0,1,0,0,2011,0
October Baby2012,23%,79%,0,108,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,43,25,2,1,1,0,0,0,2012,0
Paranoia2013,7%,35%,0,106,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,21,54.85,2,1,0,1,0,0,2013,1
Won't Back Down2012,34%,61%,0,121,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,41,68.15,3,1,0,0,1,0,2012,1
Rescue Dawn2007,90%,74%,1,120,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,88.5,88.5,64.15,2,1,0,1,0,0,2007,1
Whatever Works2009,49%,61%,0,92,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,75,75,49.9,3,1,0,1,0,0,2009,1
Shine a Light (2008),86%,74%,1,121,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83,63,86.9,2,1,0,0,0,1,2008,1
The Truth About Charlie2002,34%,27%,1,104,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,88,88,56.2,3,1,0,0,1,0,2002,1
A Scanner Darkly2006,67%,74%,0,100,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,85.5,28,55.4,2,1,0,1,0,0,2006,0
Every Day,63%,56%,1,95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,63,72,65.2,1,1,0,0,0,1,2018,1
Impostor2002,22%,41%,0,102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,33,25.5,50.8,0,1,0,0,0,1,2002,1
Cave of Forgotten Dreams2011,96%,73%,1,95,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88.5,88.5,96,3,1,1,0,0,0,2011,0
The Way of the Gun2000,48%,70%,0,119,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,62,62,56.7,2,1,0,0,1,0,2000,1
Bandslam2009,81%,64%,1,111,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,47,76,47.25,2,1,0,1,0,0,2009,1
The Girl Who Kicked the Hornet's Nest2010,53%,67%,0,148,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,36.5,73,67.4,2,1,0,0,1,0,2010,0
Alone in the Dark2005,1%,10%,0,96,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,24,40.8,1,1,0,0,0,1,2005,1
The Company You Keep2013,54%,45%,1,121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,76.5,73,70.65,3,1,1,0,0,0,2013,0
Grind2003,8%,79%,0,105,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,50,27.5,32.25,3,1,0,1,0,0,2003,1
Nativity 22013,36%,49%,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,41,53.1,1,1,0,0,1,0,2013,1
Biutiful2010,66%,75%,0,148,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,78,66,59,2,1,0,0,0,1,2010,0
The World's Fastest Indian2005,82%,89%,0,127,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,51,51,48.85,1,1,0,0,0,1,2005,1
Calvary (2014),89%,80%,1,100,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,74,74,66.55,2,1,0,1,0,0,2014,0
I Am Love (2010),82%,68%,1,120,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,86,72,78.9,3,1,0,1,0,0,2010,1
Monkeybone2001,19%,27%,0,92,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,92,76,38.7,3,1,0,0,0,1,2001,1
Birthday Girl (2002),58%,39%,1,93,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,73,37,60.1,3,1,0,0,0,1,2002,1
Little Boy,23%,78%,0,86,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,33,51.15,2,1,1,0,0,0,2015,1
Broken Embraces2009,81%,75%,1,128,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,82,82,51.5,3,1,0,0,1,0,2009,1
Trance2013,68%,62%,1,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,82,78,61.2,3,1,1,0,0,0,2013,0
Incarnate,18%,24%,0,99,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,43,18,51.3,0,1,0,0,0,1,2016,1
Say It Isn't So (2001),9%,31%,0,96,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,34,11.5,36.15,3,1,1,0,0,0,2001,1
Slackers2002,10%,50%,0,86,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,44.1,2,1,0,0,0,1,2002,1
Mao's Last Dancer2010,55%,76%,0,117,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,55,55.65,2,1,0,1,0,0,2010,1
Hamlet 22008,62%,55%,1,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,51,51,61.95,3,1,0,1,0,0,2008,1
The Libertine2006,33%,58%,0,114,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33,14,63.55,2,1,1,0,0,0,2006,1
Absolutely Fabulous: The Movie,59%,41%,1,86,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,45,65,52.9,1,1,0,1,0,0,2016,0
Mandela: Long Walk to Freedom2013,61%,68%,0,141,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61,60,60.5,2,1,0,0,1,0,2013,0
Hands of Stone,44%,52%,0,105,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,48,48,54.5,0,1,0,1,0,0,2016,1
Extreme Ops (2002),7%,27%,0,93,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,7,42.75,3,1,0,0,1,0,2002,1
College2008,5%,27%,0,94,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,45,42.7,2,1,0,1,0,0,2008,1
The Apparition2012,3%,24%,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,19,19,46.4,3,1,0,1,0,0,2012,1
Ghost World2001,92%,84%,1,111,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,92,58,58.7,2,1,0,1,0,0,2001,1
"Lust, Caution2007",72%,84%,0,158,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,86,82,73.95,3,1,0,0,1,0,2007,1
Love in the Time of Cholera (2007),25%,45%,0,138,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,78,77,55.3,3,1,0,0,1,0,2007,1
From Justin To Kelly2003,10%,37%,0,81,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14.5,27.5,34.95,3,1,0,1,0,0,2003,1
Deception2008,12%,31%,0,108,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,27,61,59.85,3,1,1,0,0,0,2008,1
The Science of Sleep2006,70%,81%,0,106,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,70,70,66.9,2,1,0,1,0,0,2006,1
Atlas Shrugged: Part I2011,12%,69%,0,102,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,4,41.5,2,1,1,0,0,0,2011,0
Club Dread2004,29%,43%,0,103,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,33,31,33.6,2,1,0,0,0,1,2004,1
The Lookout (2007),88%,74%,1,99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,68,68,61.35,2,1,1,0,0,0,2007,1
The Closet (Le Placard)2001,85%,78%,1,85,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,56,56,73.75,2,1,1,0,0,0,2001,1
Woman on Top2000,34%,42%,0,83,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,34,34,41.2,2,1,0,0,1,0,2000,1
In the Name of the King: A Dungeon Siege Tale2006,4%,22%,0,126,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,75,42.5,2,1,0,0,1,0,2006,1
Miss March2009,5%,29%,0,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30,30,29.25,3,1,1,0,0,0,2009,1
Anonymous2011,46%,53%,0,129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,48.5,53.7,3,1,0,0,1,0,2011,1
The Company Men2011,67%,55%,1,104,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,54.5,54.5,58.5,2,1,0,0,0,1,2011,1
Samson,25%,54%,0,110,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,25,25,29.65,0,1,0,0,0,1,2018,1
Don't Think Twice,98%,69%,1,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,80,80,53.6,2,1,0,1,0,0,2016,0
Italian for Beginners2001,88%,78%,1,112,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,86.5,86.5,76.7,3,1,0,0,1,0,2001,1
The Loft2015,15%,37%,0,103,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,49.5,52,48.8,2,1,0,0,0,1,2015,1
Beyond Borders2003,13%,72%,0,127,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,50,26.5,46.05,3,1,0,0,1,0,2003,1
Seven Days In Utopia2011,15%,68%,0,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,15,63.9,1,1,0,0,1,0,2011,0
The Adventures of Pluto Nash2002,4%,18%,0,94,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,53.5,36,44.85,2,1,0,1,0,0,2002,1
Solitary Man2010,79%,49%,1,90,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,65,65,61.75,2,1,1,0,0,0,2010,1
Bright Star2009,82%,68%,1,119,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,82,82,62.6,1,1,1,0,0,0,2009,1
Black Book2007,75%,87%,0,146,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,80,80,64.4,1,1,1,0,0,0,2007,1
Inside Job2010,98%,91%,1,108,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,97,97,81.15,3,1,0,0,1,0,2010,0
All Is Lost2013,94%,63%,1,105,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,89,89,76.5,1,1,0,0,1,0,2013,0
Van Wilder: The Rise of Taj (Van Wilder 2)2006,7%,38%,0,97,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,29.8,2,1,0,0,0,1,2006,1
Quills2000,75%,83%,0,124,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,71,76,62.4,3,1,0,0,1,0,2000,0
Lantana2002,90%,82%,1,121,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,90,85.5,59.1,2,1,0,0,0,1,2002,0
The Meddler,84%,56%,1,100,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,74,74,61.85,1,1,1,0,0,0,2016,0
Duets2000,20%,48%,0,112,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,20,50,62.3,0,1,0,0,1,0,2000,1
Jeff Who Lives at Home2012,77%,62%,1,83,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,79,78,60.95,2,1,1,0,0,0,2012,0
"Food, Inc.2009",95%,86%,1,94,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95,95,92.65,3,1,0,1,0,0,2009,1
The Lunchbox (2014),96%,86%,1,104,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,90,90,84.8,3,1,0,0,0,1,2014,0
The Book of Henry,22%,63%,0,105,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,59.5,22,59,3,1,0,1,0,0,2017,0
2 Days in Paris2007,87%,71%,1,86,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,81.5,81.5,72.45,1,1,0,1,0,0,2007,1
Goal! The Dream Begins (Goal!: The Impossible Dream) (2005),43%,77%,0,121,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,56,45,2,1,0,0,1,0,2005,1
Much Ado About Nothing2013,85%,77%,1,108,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79,79,61.85,2,1,0,1,0,0,2013,0
Stronger,92%,81%,1,119,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,71,92,72.2,1,1,0,0,1,0,2017,0
Witless Protection2008,4%,45%,0,97,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28.5,28.5,41.8,2,1,0,0,0,1,2008,1
The Hero,77%,58%,1,93,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,91,91,57.6,0,1,0,1,0,0,2017,0
Good Hair2009,95%,69%,1,96,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,95,52,52,2,1,0,0,1,0,2009,1
Denial,83%,71%,1,110,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59.5,78,63.85,1,1,0,0,1,0,2016,0
Please Give2010,86%,64%,1,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,86,86,54.8,3,1,1,0,0,0,2010,1
Safety Not Guaranteed2012,90%,80%,1,86,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,59.5,71,65.45,1,1,0,1,0,0,2012,0
Willy Wonka and the Chocolate Factory1971,91%,86%,1,98,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,88.5,44,72.2,0,1,0,1,0,0,1971,0
I'm Not There2007,77%,69%,1,135,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,85,85,67.05,2,1,0,0,1,0,2007,1
King's Ransom2005,2%,31%,0,98,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7.5,37.05,2,1,1,0,0,0,2005,1
Ladrn que Roba a Ladrn2007,66%,72%,0,99,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,63,66,60.6,2,1,0,1,0,0,2007,1
Bottle Shock2008,48%,58%,0,112,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22.5,22.5,62.1,2,1,0,0,0,1,2008,1
Morgan,37%,30%,1,92,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,37,22.5,60.25,1,1,0,0,1,0,2016,1
